"main_sector","primary_sector","company_permalink","funding_round_permalink","funding_round_type","funding_round_code","funded_at","raised_amount_usd","name","homepage_url","category_list","other_sectors","status","country_code","state_code","region","city","founded_at","main_sector_value","total_no_of_invs_per_sector","total_amt_inv_per_sector"
"Cleantech...Semiconductors","Biotechnology","/organization/new-century-hospice","/funding-round/2563b1efb78c85c8a5181264ef803fd8","venture","","12-10-2010",1.2e+07,"New Century Hospice","http://newcenturyhospice.com","Biotechnology",NA,"operating","USA","TX","Dallas","Dallas","01-01-2006",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/middle-peak-medical","/funding-round/c6a905a0f57b3258ba994a22c7ec7106","venture","A","26-06-2013",8500000,"Middle Peak Medical","http://middlepeakmedical.com","Biotechnology",NA,"operating","USA","CA","SF Bay Area","Palo Alto","",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/intarcia-therapeutics","/funding-round/7b0392cfdba5d2fb2f4cf6a5297e87de","venture","B","08-09-2010",5e+06,"Intarcia Therapeutics","http://www.intarcia.com","Biotechnology",NA,"operating","USA","CA","SF Bay Area","Hayward","01-01-1997",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/stereotaxis","/funding-round/a4c72ce091ecc4bb259e045de91de8af","venture","A","29-05-2012",1e+07,"Stereotaxis","http://www.stereotaxis.com","Biotechnology",NA,"ipo","USA","MO","St. Louis","St Louis","",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/cytrellis-biosystems","/funding-round/8c28f37e0438cd46e86171b60b312ab1","venture","","20-02-2015",7139937,"Cytrellis Biosystems","","Biotechnology|Medical|Medical Devices","Medical|Medical Devices","operating","USA","MA","Boston","Boston","",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/strategic-science-technologies","/funding-round/1905d3ca6a782316827fe40a1cbbd4ad","venture","","06-01-2014",5061900,"Strategic Science & Technologies","http://strategicscience.com","Biotechnology",NA,"operating","USA","MA","Boston","Cambridge","01-01-1994",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/cvrx","/funding-round/286ce51a8660ebf307a4744cf18eadc9","venture","F","30-10-2013",1.2e+07,"CVRx","http://cvrx.com","Biotechnology",NA,"operating","USA","MN","Minneapolis","Minneapolis","01-01-2001",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/htg-molecular-diagnostics","/funding-round/969fe5054360323f2ea7633163c3cff4","venture","E","13-02-2014",7476879,"HTG Molecular Diagnostics","http://www.htgmolecular.com","Biotechnology|Health Diagnostics","Health Diagnostics","ipo","USA","AZ","Tucson","Tucson","01-01-1997",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/stratos-genomics","/funding-round/5acd9de7b019486f00e575e0805781ed","venture","B","16-06-2015",1.5e+07,"Stratos Genomics","http://www.stratosgenomics.com","Biotechnology|New Product Development|Product Design","New Product Development|Product Design","closed","USA","WA","Seattle","Seattle","01-01-2007",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/bioleap","/funding-round/446efb5a6d0bda96345cf3f0c2571955","venture","A","12-01-2010",5e+06,"BioLeap","http://www.bioleap.com","Biotechnology",NA,"operating","USA","PA","Philadelphia","New Hope","",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/asterias-biotherapeutics","/funding-round/f1e9baabdd07e29af4fb02c15a97d386","venture","B","17-06-2014",12500000,"Asterias Biotherapeutics","http://asteriasbiotherapeutics.com/","Biotechnology",NA,"operating","USA","CA","SF Bay Area","Menlo Park","01-01-2012",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/bacterioscan","/funding-round/9bbf8bc3a2b7148da5f645d2802f09af","venture","A","10-12-2014",6e+06,"Bacterioscan","http://bacterioscan.com","Biotechnology",NA,"operating","USA","MO","St. Louis","St Louis","01-01-2004",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/cognoptix-inc","/funding-round/60cdcfd91bab7dd0135ff2f0b30593da","venture","D","30-09-2014",1.5e+07,"""Cognoptix, Inc.""","http://www.cognoptix.com","Biotechnology",NA,"operating","USA","MA","Boston","Acton","",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/etrials-worldwide","/funding-round/c1abf2095bac2beb62beea29f06dbb17","venture","A","14-01-2004",5e+06,"ETrials Worldwide","http://etrials.com/","Biotechnology|Information Technology|Pharmaceuticals|Services","Information Technology|Pharmaceuticals|Services","acquired","USA","NC","Raleigh","Morrisville","01-01-1999",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/convergent-dental","/funding-round/087506c182397ca464d7210c174eed8a","venture","","31-03-2015",9e+06,"Convergent Dental","http://www.convergentdental.com","Biotechnology",NA,"operating","USA","MA","Boston","Natick","01-01-2011",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/taligen-therapeutics","/funding-round/2cfeaf41818b5721f42afa9fa649679a","venture","B","23-08-2010",1e+07,"Taligen Therapeutics","http://www.taligentherapeutics.com","Biotechnology|Health and Wellness|Pharmaceuticals","Health and Wellness|Pharmaceuticals","acquired","USA","MA","Boston","Cambridge","01-01-2004",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/autogenomics","/funding-round/27361cd791cfba2b16500097d28fb494","venture","A","01-11-2001",5e+06,"AutoGenomics","http://www.autogenomics.com","Biotechnology",NA,"ipo","USA","CA","San Diego","Vista","01-01-1999",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/avid-radiopharmaceuticals","/funding-round/c15301c7237d70b7d1f4393f362a4f0c","venture","A","05-01-2006",8900000,"Avid Radiopharmaceuticals","http://www.avidrp.com","Biotechnology",NA,"acquired","USA","PA","Philadelphia","Philadelphia","01-01-2005",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/acorda-therapeutics","/funding-round/1b51bfa41b19b48523fc3acdd3902857","venture","","29-11-2006",1e+07,"Acorda Therapeutics","http://www.acorda.com","Biotechnology|Health Care","Health Care","ipo","USA","NY","New York City","Hawthorne","",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/biomimetic-therapeutics","/funding-round/d0be4331b165ead808156f6da1a91790","venture","","17-04-2009",8000004,"BioMimetic Therapeutics","http://www.biomimetics.com","Biotechnology",NA,"ipo","USA","TN","Nashville","Franklin","01-01-1999",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/catabasis-pharmaceuticals","/funding-round/ed73c32c9ea1a8b389c8dd874502c6e1","venture","A","13-12-2011",8e+06,"Catabasis Pharmaceuticals","http://catabasis.com/","Biotechnology",NA,"ipo","USA","MA","Boston","Cambridge","01-01-2008",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/angioscore","/funding-round/62062e68e3b3e1c52a00e64ed6b6ac4f","venture","","20-04-2011",1.2e+07,"AngioScore","http://www.angioscore.com","Biotechnology",NA,"acquired","USA","CA","SF Bay Area","Fremont","01-01-2003",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/crescendo-bioscience","/funding-round/167f735d20a743d71b8ac69c4c6859da","venture","B","27-06-2008",1.5e+07,"Crescendo Bioscience","http://www.crescendobio.com","Biotechnology",NA,"acquired","USA","CA","SF Bay Area","South San Francisco","01-01-2002",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/onconova-therapeutics","/funding-round/974486c66b6ada323a03ac8cb259df45","venture","","10-05-2012",7050000,"Onconova Therapeutics","http://www.onconova.com","Biotechnology|Health Care","Health Care","ipo","USA","PA","Philadelphia","Newtown","01-01-1998",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/micell-technologies","/funding-round/3246be67694f6432e02e8d46d435ffc1","venture","","12-07-2007",7e+06,"Micell Technologies","http://www.micell.com","Biotechnology",NA,"operating","USA","NC","Raleigh","Raleigh","01-01-1995",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/charleston-laboratories","/funding-round/0186e3be1c948fd09caccc9604ba8b02","venture","","02-10-2012",7415026,"Charleston Laboratories","http://charlestonlabs.com","Biotechnology",NA,"operating","USA","SC","""Charleston, South Carolina""","Charleston","01-01-2007",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/catalyst-biosciences","/funding-round/54100579228fd96041adfaceba85b260","venture","","25-09-2012",13407658,"Catalyst Biosciences","http://www.catalystbiosciences.com","Biotechnology",NA,"operating","USA","CA","SF Bay Area","South San Francisco","01-01-2003",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/3-v-biosciences","/funding-round/e4061ffff8109f50ccec406a3a56d7e5","venture","A","22-05-2007",7610000,"3-V Biosciences","http://www.3vbio.com","Biotechnology",NA,"operating","USA","CA","SF Bay Area","Menlo Park","01-03-2007",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/cocrystal-discovery","/funding-round/6f8256d4c88793209d9c0d23a59c862c","venture","","09-10-2009",7677581,"Cocrystal Discovery","http://www.cocrystaldiscovery.com","Biotechnology",NA,"operating","USA","WA","Seattle","Bothell","",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/labcyte","/funding-round/4354295ebc65eb952dd98e6d73c3f3a0","venture","D","08-01-2013",5300000,"Labcyte","http://www.labcyte.com","Biotechnology",NA,"operating","USA","CA","SF Bay Area","Sunnyvale","01-01-2003",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/rheonix","/funding-round/08d6292bd061a46fb623bff57511d964","venture","","09-02-2012",6e+06,"Rheonix","http://www.rheonix.com","Biotechnology|Health Diagnostics","Health Diagnostics","operating","USA","NY","Elmira","Ithaca","",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/rheonix","/funding-round/31e44d54fd4f5eb0bd27d6116215f830","venture","","14-01-2010",11524758,"Rheonix","http://www.rheonix.com","Biotechnology|Health Diagnostics","Health Diagnostics","operating","USA","NY","Elmira","Ithaca","",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/ls9","/funding-round/59979a2626b3e07abeac7244a449ebd7","venture","A","01-03-2007",5e+06,"LS9","http://www.ls9.com","Biotechnology",NA,"acquired","USA","CA","SF Bay Area","South San Francisco","01-01-2005",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/mnemosyne-pharmaceuticals","/funding-round/ecd1075b9ac2d2e0f9a83e65e68ac4f9","venture","A","21-06-2013",6e+06,"Mnemosyne Pharmaceuticals","http://mnemosynepharma.com","Biotechnology",NA,"operating","USA","RI","Providence","Providence","01-01-2010",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/ahura-scientific","/funding-round/53f79e406ffb06d57df0323662c95483","venture","A","19-08-2002",12500000,"Ahura Scientific","http://www.ahurascientific.com","Biotechnology",NA,"acquired","USA","ME","ME - Other","Limington","01-01-2002",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/ahura-scientific","/funding-round/75600e0e0b2667dbc631eae8bba2e39f","venture","B","19-01-2005",1e+07,"Ahura Scientific","http://www.ahurascientific.com","Biotechnology",NA,"acquired","USA","ME","ME - Other","Limington","01-01-2002",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/bergenbio","/funding-round/41c72680002eef7167330fc8b34dbe7d","venture","","05-02-2014",12172646,"BerGenBio","http://www.bergenbio.com","Biotechnology",NA,"operating","USA","NJ","Newark","North Bergen","",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/romark-laboratories","/funding-round/2a73a12a91b8fdb68ce6d6b17f5d3245","venture","","18-11-2011",9647700,"Romark Laboratories","http://romark.com","Biotechnology",NA,"operating","USA","FL","Tampa","Tampa","01-01-1993",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/garnet-biotherapeutics","/funding-round/5b07dedca121148872bdffd6e37dad8c","venture","A","03-02-2009",10400000,"Garnet Biotherapeutics","http://www.garnetbio.com","Biotechnology",NA,"closed","USA","PA","Philadelphia","Malvern","",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/bluebird-bio","/funding-round/e8187ad72276afa019535414c173dece","venture","","27-10-2012",9300000,"bluebird bio","http://www.bluebirdbio.com","Biotechnology",NA,"ipo","USA","MA","Boston","Cambridge","01-01-1992",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/avalanche-biotech","/funding-round/64c6fe2aa0ab375286f99fd734bc6faf","venture","","26-11-2013",5653890,"Avalanche Biotech","http://avalanchebiotech.com","Biotechnology",NA,"ipo","USA","CA","SF Bay Area","Menlo Park","01-01-2006",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/annovation-biopharma","/funding-round/dd4dbaa9b5a0658cf844e62e1c6501c4","venture","A","10-09-2012",8e+06,"Annovation BioPharma","","Biotechnology",NA,"acquired","USA","MA","Boston","Wayland","01-01-2009",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/ocular-therapeutix","/funding-round/cb6129886a337079735c334e86089967","venture","E","10-06-2013",8500000,"Ocular Therapeutix","http://www.ocutx.com","Biotechnology",NA,"ipo","USA","MA","Boston","Bedford","01-01-2006",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/elevation-pharmaceuticals","/funding-round/d32ef107b25c3bcefbb1401abddfca9b","venture","","16-12-2011",12400001,"Elevation Pharmaceuticals","http://www.elevationpharma.com","Biotechnology",NA,"acquired","USA","CA","San Diego","San Diego","01-01-2007",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/tioga-pharmaceuticals","/funding-round/b4bc458325824fdb0f6eb1fbb79b003c","venture","B","12-04-2012",1e+07,"Tioga Pharmaceuticals","http://www.tiogapharma.com","Biotechnology",NA,"operating","USA","CA","San Diego","San Diego","01-01-2005",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/kadmon-pharmaceuticals","/funding-round/05089ca8b5fe5db9e966960fe9fed393","venture","","09-07-2010",10835000,"Kadmon","http://kadmon.com","Biotechnology",NA,"operating","USA","NY","New York City","New York","01-01-2009",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/lakewood-amedex","/funding-round/6d6122ef7f4e022c6e36bf2cf6cc73ed","venture","C","18-06-2014",5500000,"Lakewood Amedex","http://www.lakewoodamedex.com/","Biotechnology",NA,"operating","USA","NY","NY - Other","Florida","01-01-2006",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/aureon-laboratories","/funding-round/32a33cb4bef86eb73a5ea8e5c57d2814","venture","A","30-09-2002",1.5e+07,"Aureon Laboratories","http://www.aureon.com","Biotechnology",NA,"closed","USA","NY","New York City","New York","",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/biostorage-technologies","/funding-round/7eb813c7936a1540d3bf40b28e25d6c9","venture","A","29-05-2007",8320000,"Biostorage Technologies","http://www.biostorage.com/","Biotechnology",NA,"operating","USA","IN","Indianapolis","Indianapolis","01-01-2002",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/aeglea-biotherapeutics","/funding-round/665078e6f25a93f93648a650a155e24a","venture","A","06-02-2014",1.2e+07,"Aeglea BioTherapeutics","http://aegleabio.com","Biotechnology|Health Care|Therapeutics","Health Care|Therapeutics","operating","USA","TX","Austin","Austin","01-01-2013",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/sequenta","/funding-round/3a9e34f17c5eb104f3a3afe3deeb561b","venture","","01-01-2012",8460000,"Sequenta","http://www.sequenta.com/","Biotechnology|Health Diagnostics","Health Diagnostics","acquired","USA","CA","SF Bay Area","San Francisco","01-01-2008",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/ablative-solutions","/funding-round/242d60c45c49ad0eb2e4bc1e72bdf90b","venture","A","19-06-2012",5300000,"Ablative Solutions","http://ablativesolutions.com","Biotechnology",NA,"operating","USA","MI","Kalamazoo","Kalamazoo","01-01-2011",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/noble-biomaterials-inc","/funding-round/14c0438faf32ecdaa70827fdfd6f01b3","venture","B","10-02-2012",8e+06,"Noble Biomaterials","http://noblebiomaterials.com","Biotechnology",NA,"operating","USA","PA","Scranton","Scranton","",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/altheadx","/funding-round/b1a45ea8860d1f8072236046fe44c71a","venture","A","27-06-2013",7249849,"AltheaDx","http://altheadx.com","Biotechnology|Health Diagnostics","Health Diagnostics","operating","USA","CA","San Diego","San Diego","01-01-2009",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/kinex-pharmaceuticals","/funding-round/ffcb7ed72566123fb4690dc4bd6dc8f3","venture","","06-08-2012",5e+06,"Kinex Pharmaceuticals","http://www.kinexpharma.com","Biotechnology",NA,"operating","USA","NY","Buffalo","Buffalo","01-01-2004",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/chelsea-therapeutics-international","/funding-round/b7a6252b4d3bce444a52e24e87300b2d","venture","A","12-01-2005",14500000,"Chelsea Therapeutics International","http://chelseatherapeutics.com","Biotechnology",NA,"acquired","USA","NC","Charlotte","Charlotte","01-01-2004",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/cenerx-biopharma","/funding-round/97ce7c30f42af759830765ea77c55ed0","venture","C","13-08-2010",1.3e+07,"CeNeRx BioPharma","http://www.cenerx.com","Biotechnology",NA,"closed","USA","NC","Raleigh","Cary","",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/advanced-animal-diagnostics","/funding-round/1c25aa9afebfe5d5a851b69d3ab2974b","venture","C","08-12-2014",1.5e+07,"Advanced Animal Diagnostics","http://www.advancedanimaldiagnostics.com","Biotechnology|Health Diagnostics","Health Diagnostics","operating","USA","NC","Raleigh","Durham","01-01-2001",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/vaccinogen","/funding-round/66c1883a262cd8e50d60bf61668c0c0c","venture","","03-06-2011",7600000,"Vaccinogen","http://www.vaccinogeninc.com","Biotechnology",NA,"ipo","USA","MD","Hagerstown","Frederick","01-01-2007",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/advanced-cardiac-therapeutics","/funding-round/4944e566db57de7e25c3a424b3c93db3","venture","","21-04-2014",7300000,"Advanced Cardiac Therapeutics","http://www.actmed.net","Biotechnology",NA,"closed","USA","CA","Anaheim","Laguna Beach","01-01-2007",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/principia-biopharma","/funding-round/69004d6d0fbbb8727c9153990a018c0f","venture","","10-02-2011",12116666,"Principia BioPharma","http://www.principiabio.com","Biotechnology",NA,"operating","USA","CA","SF Bay Area","South San Francisco","",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/mitokyne","/funding-round/f1aba6f84cd740f224519a5a19e5d062","venture","","04-10-2013",5222321,"Mitokyne","","Biotechnology",NA,"operating","USA","MA","Boston","Boston","",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/cebix","/funding-round/306e9f645dbdd1b16deb094dadd58465","venture","","09-03-2012",8799305,"Cebix","http://www.cebix.com","Biotechnology",NA,"operating","USA","CA","San Diego","La Jolla","01-01-2008",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/cancer-genetics","/funding-round/5fc0e95834acd663c9ff7bb8be57d249","venture","","01-11-2010",6618000,"Cancer Genetics","http://cancergenetics.com","Biotechnology|Health and Wellness|Health Diagnostics","Health and Wellness|Health Diagnostics","ipo","USA","NJ","Newark","Rutherford","01-01-1999",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/nanostring-technologies","/funding-round/239f6c270f7c14507c10a0af3304998d","venture","","12-02-2010",1.5e+07,"NanoString Technologies","http://www.nanostring.com","Biotechnology|Diagnostics|Health Diagnostics|Medical","Diagnostics|Health Diagnostics|Medical","ipo","USA","WA","Seattle","Seattle","01-01-2003",1,2297,21181003033
"Cleantech...Semiconductors","Clean Technology","/organization/3tier-environmental-forecast-group","/funding-round/b08da542104f782086144d3fe9591aa6","venture","","18-12-2008",1e+07,"3TIER","http://www.3tier.com/en","Clean Technology",NA,"acquired","USA","WA","Seattle","Seattle","01-01-1999",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/bacterial-barcodes","/funding-round/ee567c1c39aec20d3d8f2e770c1b8b75","venture","C","12-02-2003",6e+06,"Bacterial Barcodes","http://www.bacterialbarcodes.com","Biotechnology",NA,"acquired","USA","TX","Houston","Houston","",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/diobex","/funding-round/ee6c1c0fefb26a12e6e745dfddc72ea6","venture","A","16-09-2005",7080000,"DiObex","http://www.diobex.com","Biotechnology",NA,"operating","USA","CA","SF Bay Area","San Francisco","01-01-2003",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/alung-technologies","/funding-round/ac9fd8f640d4eae715257f64f0043d29","venture","B","06-02-2012",1e+07,"ALung Technologies","http://www.alung.com","Biotechnology",NA,"operating","USA","PA","Pittsburgh","Pittsburgh","01-01-1997",1,2297,21181003033
"Cleantech...Semiconductors","Clean Technology","/organization/method-products-inc","/funding-round/8b37aff3e4f17dc7ea9e2986d732b461","venture","C","09-02-2005",1e+07,"Method Products","http://methodhome.com/","Clean Technology|Consumer Goods|Curated Web|Green Consumer Goods","Consumer Goods|Curated Web|Green Consumer Goods","operating","USA","CA","SF Bay Area","San Francisco","01-01-2000",1,2297,21181003033
"Cleantech...Semiconductors","Clean Technology","/organization/greenlancer","/funding-round/7771e9f37d5180440abf539b6775703c","venture","B","15-04-2015",5e+06,"GreenLancer","http://www.greenlancer.com","Clean Technology",NA,"operating","USA","MI","Detroit","Detroit","01-01-2011",1,2297,21181003033
"Cleantech...Semiconductors","Clean Technology","/organization/scienergy","/funding-round/c39ab3e5c93215f0e8103359f66ce686","venture","","01-04-2014",1.2e+07,"SCIenergy","http://www.scienergy.com","Clean Technology",NA,"operating","USA","TX","Dallas","Dallas","",1,2297,21181003033
"Cleantech...Semiconductors","Clean Technology","/organization/aurora-biofuels","/funding-round/4a21cf81796954533a41b2180d134148","venture","C","17-03-2010",1.5e+07,"Aurora Biofuels","http://www.aurorainc.com","Clean Technology",NA,"operating","USA","CA","SF Bay Area","Hayward","01-01-2007",1,2297,21181003033
"Cleantech...Semiconductors","Clean Technology","/organization/project-frog","/funding-round/d32f984590821930b1951a4010658bd5","venture","B","19-11-2008",8e+06,"Project Frog","http://www.projectfrog.com","Clean Technology",NA,"operating","USA","CA","SF Bay Area","San Francisco","01-01-2006",1,2297,21181003033
"Cleantech...Semiconductors","Clean Technology","/organization/natcore-technology","/funding-round/45d2a1c642928d4485be1352d9301bb2","venture","","20-05-2009",5184034,"Natcore Technology","http://www.natcoresolar.com","Clean Technology",NA,"ipo","USA","NJ","Newark","Red Bank","01-01-2009",1,2297,21181003033
"Cleantech...Semiconductors","Clean Technology","/organization/qbotix","/funding-round/bc445541cc53d6bbd413d1b9cfa1f357","venture","B","14-05-2014",1.2e+07,"QBotix","http://www.qbotix.com","Clean Technology|Hardware","Hardware","closed","USA","CA","SF Bay Area","Menlo Park","01-01-2010",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/asuragen","/funding-round/e05b8910ea36e7cc8554baec63ee3778","venture","","20-03-2013",7500000,"Asuragen","http://www.asuragen.com","Biotechnology|Health Diagnostics","Health Diagnostics","operating","USA","TX","Austin","Austin","01-01-2006",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/hythiam","/funding-round/b45f6347ec9fae12f670aacf1674c4bc","venture","","12-11-2010",6948268,"Hythiam","http://www.hythiam.com","Biotechnology",NA,"operating","USA","CA","Los Angeles","Los Angeles","01-01-2000",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/cardioxyl-pharmaceuticals","/funding-round/d33c834877238b8b690268239ba8850b","venture","A","06-12-2006",14500000,"Cardioxyl Pharmaceuticals","http://www.cardioxyl.com","Biotechnology",NA,"acquired","USA","NC","Raleigh","Chapel Hill","01-01-2005",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/selventa","/funding-round/7be2c689e1067cef19d3a9188fcdfd4a","venture","","29-11-2011",5e+06,"Selventa","http://www.selventa.com","Biotechnology|Health Diagnostics","Health Diagnostics","operating","USA","MA","Boston","Cambridge","01-01-2001",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/securus-medical-group","/funding-round/8d0b9b525d0034a04e79abc283e47208","venture","B","29-10-2013",6500000,"Securus Medical Group","http://www.jumpstartinc.org/Ventures/PortfolioCompanies/details.html/?id=88","Biotechnology",NA,"operating","USA","OH","Cleveland","Cleveland","01-01-2011",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/taris-biomedical","/funding-round/f047a23d49a911cf222185cc32d0fce8","venture","A","25-06-2009",1.5e+07,"TARIS Biomedical","http://www.tarisbiomedical.com","Biotechnology",NA,"operating","USA","MA","Boston","Lexington","01-01-2008",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/aviir","/funding-round/520f6622eb095ef521e21dab350558b4","venture","","02-12-2008",7800000,"Aviir","http://www.aviir.com","Biotechnology",NA,"closed","USA","CA","Anaheim","Irvine","01-01-2005",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/brickell-biotech","/funding-round/b40a5fe4a420b64cd6921740c626ad5f","venture","C","03-02-2015",1e+07,"Brickell Biotech","http://www.brickellbio.com","Biotechnology",NA,"operating","USA","FL","Miami","Miami","",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/cocrystal-discovery","/funding-round/90048df75d9e4f7bc1b17a5d37678880","venture","","15-09-2011",7500000,"Cocrystal Discovery","http://www.cocrystaldiscovery.com","Biotechnology",NA,"operating","USA","WA","Seattle","Bothell","",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/rheonix","/funding-round/c1a3e09a6178f36f8477cba618926825","venture","","11-06-2014",1.4e+07,"Rheonix","http://www.rheonix.com","Biotechnology|Health Diagnostics","Health Diagnostics","operating","USA","NY","Elmira","Ithaca","",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/quality-systems","/funding-round/5d43a8e76ad8266948249a229cacb410","venture","","12-02-2010",1.2e+07,"Quality Systems","http://www.qsii.com","Biotechnology",NA,"ipo","USA","CA","Anaheim","Irvine","01-01-1974",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/correctional-healthcare-companies","/funding-round/9db7f31ca017fdc1d8ebf62e17e4f8b7","venture","","22-06-2010",6053722,"Correctional Healthcare Companies","http://correctioncare.com","Biotechnology",NA,"operating","USA","CO","Denver","Greenwood Village","01-01-2006",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/sonexa-therapeutics","/funding-round/7c66f7077a6cecb08bf8406e3357b884","venture","A","07-04-2010",7e+06,"Sonexa Therapeutics","http://sonexa.com","Biotechnology",NA,"operating","USA","CA","San Diego","San Diego","01-01-2007",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/visterra","/funding-round/161e144e1403cf56255a895574ce8b8e","venture","A","02-12-2013",8100000,"Visterra","http://www.visterrainc.com","Biotechnology",NA,"operating","USA","MA","Boston","Cambridge","01-01-2007",1,2297,21181003033
"Cleantech...Semiconductors","Biotechnology","/organization/tetralogic-pharmaceuticals","/funding-round/a53a23b5c662f3321ac86b5ff7cbddf3","venture","C","27-09-2010",5e+06,"TetraLogic Pharmaceuticals","http://www.tetralogicpharma.com","Biotechnology|Health Care","Health Care","ipo","USA","PA","Philadelphia","Malvern","",1,2297,21181003033
